Game Number,Move Number,Player,Move,Board,Comment
548,41,White,d1d6,". . . . . . . r
. k q . n p . p
p . . r . . . .
. p . . p p . .
. . . . . . . .
. . P . . . . .
P P N . Q P P P
. . K R . . . R",
548,42,Black,c7d6,". . . . . . . r
. k q . n p . p
p . . R . . . .
. p . . p p . .
. . . . . . . .
. . P . . . . .
P P N . Q P P P
. . K . . . . R",
548,43,White,h1d1,". . . . . . . r
. k . . n p . p
p . . q . . . .
. p . . p p . .
. . . . . . . .
. . P . . . . .
P P N . Q P P P
. . K . . . . R",
548,44,Black,d6e6,". . . . . . . r
. k . . n p . p
p . . q . . . .
. p . . p p . .
. . . . . . . .
. . P . . . . .
P P N . Q P P P
. . K R . . . .",
548,45,White,c2b4,". . . . . . . r
. k . . n p . p
p . . . q . . .
. p . . p p . .
. . . . . . . .
. . P . . . . .
P P N . Q P P P
. . K R . . . .",
548,46,Black,h8c8,". . . . . . . r
. k . . n p . p
p . . . q . . .
. p . . p p . .
. N . . . . . .
. . P . . . . .
P P . . Q P P P
. . K R . . . .",
548,47,White,e2d3,". . r . . . . .
. k . . n p . p
p . . . q . . .
. p . . p p . .
. N . . . . . .
. . P . . . . .
P P . . Q P P P
. . K R . . . .",
548,48,Black,e5e4,". . r . . . . .
. k . . n p . p
p . . . q . . .
. p . . p p . .
. N . . . . . .
. . P Q . . . .
P P . . . P P P
. . K R . . . .","I don't like this move. Black almost forces white to penetrate into the position, which he was probably intending anyway. In black's defense, it takes some calculation to see how bad this actually is."
548,49,White,d3d7,". . r . . . . .
. k . . n p . p
p . . . q . . .
. p . . . p . .
. N . . p . . .
. . P Q . . . .
P P . . . P P P
. . K R . . . .",
548,50,Black,c8c7,". . r . . . . .
. k . Q n p . p
p . . . q . . .
. p . . . p . .
. N . . p . . .
. . P . . . . .
P P . . . P P P
. . K R . . . .",
548,51,White,d7e6,". . . . . . . .
. k r Q n p . p
p . . . q . . .
. p . . . p . .
. N . . p . . .
. . P . . . . .
P P . . . P P P
. . K R . . . .",
548,52,Black,f7e6,". . . . . . . .
. k r . n p . p
p . . . Q . . .
. p . . . p . .
. N . . p . . .
. . P . . . . .
P P . . . P P P
. . K R . . . .",
548,53,White,d1d6,". . . . . . . .
. k r . n . . p
p . . . p . . .
. p . . . p . .
. N . . p . . .
. . P . . . . .
P P . . . P P P
. . K R . . . .",
548,54,Black,a6a5,". . . . . . . .
. k r . n . . p
p . . R p . . .
. p . . . p . .
. N . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .",
548,55,White,b4a6,". . . . . . . .
. k r . n . . p
. . . R p . . .
p p . . . p . .
. N . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .","The second move from white in this game to take me completely by surprise. The a6-square seems remote and unlikely, not least because the knight is nearly trapped there. For these reasons I would be tempted not to look at it at all. But after you see it, it becomes clear that 28. Na6 is the winning move, since in this case white's rook penetrates and becomes unanswerable after the slightly tricky knight exchange."
548,56,Black,c7c6,". . . . . . . .
. k r . n . . p
N . . R p . . .
p p . . . p . .
. . . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .",
548,57,White,d6d7,". . . . . . . .
. k . . n . . p
N . r R p . . .
p p . . . p . .
. . . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .",
548,58,Black,b7a6,". . . . . . . .
. k . R n . . p
N . r . p . . .
p p . . . p . .
. . . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .",
548,59,White,d7e7,". . . . . . . .
. . . R n . . p
k . r . p . . .
p p . . . p . .
. . . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .",
548,60,Black,b5b4,". . . . . . . .
. . . . R . . p
k . r . p . . .
p p . . . p . .
. . . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .",
548,61,White,c1c2,". . . . . . . .
. . . . R . . p
k . r . p . . .
p . . . . p . .
. p . . p . . .
. . P . . . . .
P P . . . P P P
. . K . . . . .",
548,62,Black,a5a4,". . . . . . . .
. . . . R . . p
k . r . p . . .
p . . . . p . .
. p . . p . . .
. . P . . . . .
P P K . . P P P
. . . . . . . .",
548,63,White,e7h7,". . . . . . . .
. . . . R . . p
k . r . p . . .
. . . . . p . .
p p . . p . . .
. . P . . . . .
P P K . . P P P
. . . . . . . .","And now it is merely a ""matter of technique""."
548,64,Black,a4a3,". . . . . . . .
. . . . . . . R
k . r . p . . .
. . . . . p . .
p p . . p . . .
. . P . . . . .
P P K . . P P P
. . . . . . . .",
548,65,White,h7h3,". . . . . . . .
. . . . . . . R
k . r . p . . .
. . . . . p . .
. p . . p . . .
p . P . . . . .
P P K . . P P P
. . . . . . . .",
548,66,Black,f5f4,". . . . . . . .
. . . . . . . .
k . r . p . . .
. . . . . p . .
. p . . p . . .
p . P . . . . R
P P K . . P P P
. . . . . . . .",
548,67,White,c2b3,". . . . . . . .
. . . . . . . .
k . r . p . . .
. . . . . . . .
. p . . p p . .
p . P . . . . R
P P K . . P P P
. . . . . . . .",
548,68,Black,a3b2,". . . . . . . .
. . . . . . . .
k . r . p . . .
. . . . . . . .
. p . . p p . .
p K P . . . . R
P P . . . P P P
. . . . . . . .",
548,69,White,b3b2,". . . . . . . .
. . . . . . . .
k . r . p . . .
. . . . . . . .
. p . . p p . .
. K P . . . . R
P p . . . P P P
. . . . . . . .",
548,70,Black,b4c3,". . . . . . . .
. . . . . . . .
k . r . p . . .
. . . . . . . .
. p . . p p . .
. . P . . . . R
P K . . . P P P
. . . . . . . .",
548,71,White,h3c3,". . . . . . . .
. . . . . . . .
k . r . p . . .
. . . . . . . .
. . . . p p . .
. . p . . . . R
P K . . . P P P
. . . . . . . .",
548,72,Black,c6d6,". . . . . . . .
. . . . . . . .
k . r . p . . .
. . . . . . . .
. . . . p p . .
. . R . . . . .
P K . . . P P P
. . . . . . . .",
548,73,White,b2c2,". . . . . . . .
. . . . . . . .
k . . r p . . .
. . . . . . . .
. . . . p p . .
. . R . . . . .
P K . . . P P P
. . . . . . . .",
548,74,Black,a6b5,". . . . . . . .
. . . . . . . .
k . . r p . . .
. . . . . . . .
. . . . p p . .
. . R . . . . .
P . K . . P P P
. . . . . . . .",
548,75,White,h2h4,". . . . . . . .
. . . . . . . .
. . . r p . . .
. k . . . . . .
. . . . p p . .
. . R . . . . .
P . K . . P P P
. . . . . . . .",
548,76,Black,e6e5,". . . . . . . .
. . . . . . . .
. . . r p . . .
. k . . . . . .
. . . . p p . P
. . R . . . . .
P . K . . P P .
. . . . . . . .",
548,77,White,h4h5,". . . . . . . .
. . . . . . . .
. . . r . . . .
. k . . p . . .
. . . . p p . P
. . R . . . . .
P . K . . P P .
. . . . . . . .",
548,78,Black,d6d8,". . . . . . . .
. . . . . . . .
. . . r . . . .
. k . . p . . P
. . . . p p . .
. . R . . . . .
P . K . . P P .
. . . . . . . .",Nothing helped.
548,79,White,h5h6,". . . r . . . .
. . . . . . . .
. . . . . . . .
. k . . p . . P
. . . . p p . .
. . R . . . . .
P . K . . P P .
. . . . . . . .",
549,1,White,d2d4,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . . . . . .
. . . . . . . .
P P P P P P P P
R N B Q K B N R",
549,2,Black,g8f6,"r n b q k b n r
p p p p p p p p
. . . . . . . .
. . . . . . . .
. . . P . . . .
. . . . . . . .
P P P . P P P P
R N B Q K B N R",
549,3,White,g1f3,"r n b q k b . r
p p p p p p p p
. . . . . n . .
. . . . . . . .
. . . P . . . .
. . . . . . . .
P P P . P P P P
R N B Q K B N R","This could be just a move-order trick, or a signal that white is going to play one of the systems without c2-c4, for example the Torre (3.Bg5) or the Zukertort (3.e3, 4. Bd3, 5. b3,...). As a generality, if white is just going to play c4 later, I think this move loses more flexibility than it gains.  However, once you know your own and your opponent's repertoire this may not be the case. For example black cannot get a Benko proper now if white doesn't want to co-operate. This may have been what black had in mind, because he isn't happy to let white transpose to one of various standard openings, so the game goes down a relatively original path."
549,4,Black,c7c5,"r n b q k b . r
p p p p p p p p
. . . . . n . .
. . . . . . . .
. . . P . . . .
. . . . . N . .
P P P . P P P P
R N B Q K B . R",
549,5,White,d4d5,"r n b q k b . r
p p . p p p p p
. . . . . n . .
. . p . . . . .
. . . P . . . .
. . . . . N . .
P P P . P P P P
R N B Q K B . R",
549,6,Black,b7b5,"r n b q k b . r
p p . p p p p p
. . . . . n . .
. . p P . . . .
. . . . . . . .
. . . . . N . .
P P P . P P P P
R N B Q K B . R","Bravo! This is the ""I'm not going to let you get back into a normal opening"" move."
549,7,White,c1g5,"r n b q k b . r
p . . p p p p p
. . . . . n . .
. p p P . . . .
. . . . . . . .
. . . . . N . .
P P P . P P P P
R N B Q K B . R",
549,8,Black,f6e4,"r n b q k b . r
p . . p p p p p
. . . . . n . .
. p p P . . B .
. . . . . . . .
. . . . . N . .
P P P . P P P P
R N . Q K B . R",
549,9,White,g5f4,"r n b q k b . r
p . . p p p p p
. . . . . . . .
. p p P . . B .
. . . . n . . .
. . . . . N . .
P P P . P P P P
R N . Q K B . R",
549,10,Black,c8b7,"r n b q k b . r
p . . p p p p p
. . . . . . . .
. p p P . . . .
. . . . n B . .
. . . . . N . .
P P P . P P P P
R N . Q K B . R",
549,11,White,a2a4,"r n . q k b . r
p b . p p p p p
. . . . . . . .
. p p P . . . .
. . . . n B . .
. . . . . N . .
P P P . P P P P
R N . Q K B . R",
549,12,Black,d8a5,"r n . q k b . r
p b . p p p p p
. . . . . . . .
. p p P . . . .
P . . . n B . .
. . . . . N . .
. P P . P P P P
R N . Q K B . R","A thematic looking idea which doesn't work, but Hebden's continuation was not so easy to foresee. It takes a lot of courage to explore these variations that are off the beaten track, and for that Degraeve gets my respect. I remember annotating some of my own games a couple years ago that reached distinctly messy positions, and it was incredible to me how many mistakes and outright blunders were made in such games. Even 450 points up the rating ladder, I suspect that it isn't easy."
549,13,White,b1d2,"r n . . k b . r
p b . p p p p p
. . . . . . . .
q p p P . . . .
P . . . n B . .
. . . . . N . .
. P P . P P P P
R N . Q K B . R",
549,14,Black,b7d5,"r n . . k b . r
p b . p p p p p
. . . . . . . .
q p p P . . . .
P . . . n B . .
. . . . . N . .
. P P N P P P P
R . . Q K B . R",
549,15,White,a4b5,"r n . . k b . r
p . . p p p p p
. . . . . . . .
q p p b . . . .
P . . . n B . .
. . . . . N . .
. P P N P P P P
R . . Q K B . R",
549,16,Black,a5d8,"r n . . k b . r
p . . p p p p p
. . . . . . . .
q P p b . . . .
. . . . n B . .
. . . . . N . .
. P P N P P P P
R . . Q K B . R",
549,17,White,a1a4,"r n . q k b . r
p . . p p p p p
. . . . . . . .
. P p b . . . .
. . . . n B . .
. . . . . N . .
. P P N P P P P
R . . Q K B . R","This is the sting. Without this move, black is behind in development, but had good prospects with a grip on the center, and a better pawn structure. Now he is losing the fight in the center, coming under pressure on the queenside, falls further begind in development (e4 hitting the bishop), and is fighting to stay alive."
549,18,Black,e4d2,"r n . q k b . r
p . . p p p p p
. . . . . . . .
. P p b . . . .
R . . . n B . .
. . . . . N . .
. P P N P P P P
. . . Q K B . R",
549,19,White,f3d2,"r n . q k b . r
p . . p p p p p
. . . . . . . .
. P p b . . . .
R . . . . B . .
. . . . . N . .
. P P n P P P P
. . . Q K B . R",
549,20,Black,d7d6,"r n . q k b . r
p . . p p p p p
. . . . . . . .
. P p b . . . .
R . . . . B . .
. . . . . . . .
. P P N P P P P
. . . Q K B . R",
549,21,White,e2e4,"r n . q k b . r
p . . . p p p p
. . . p . . . .
. P p b . . . .
R . . . . B . .
. . . . . . . .
. P P N P P P P
. . . Q K B . R",
549,22,Black,d5b7,"r n . q k b . r
p . . . p p p p
. . . p . . . .
. P p b . . . .
R . . . P B . .
. . . . . . . .
. P P N . P P P
. . . Q K B . R",
549,23,White,d1a1,"r n . q k b . r
p b . . p p p p
. . . p . . . .
. P p . . . . .
R . . . P B . .
. . . . . . . .
. P P N . P P P
. . . Q K B . R","There is no way to defend a7, so white has a big advantage after only 12 moves. Impressive, but now black digs in."
549,24,Black,e7e5,"r n . q k b . r
p b . . p p p p
. . . p . . . .
. P p . . . . .
R . . . P B . .
. . . . . . . .
. P P N . P P P
Q . . . K B . R",
549,25,White,f4g5,"r n . q k b . r
p b . . . p p p
. . . p . . . .
. P p . p . . .
R . . . P B . .
. . . . . . . .
. P P N . P P P
Q . . . K B . R","A very nice shot, but 13. Be3 was also strong, when there remains nothing for black to do to avoid 14. Rxa7."
549,26,Black,f8e7,"r n . q k b . r
p b . . . p p p
. . . p . . . .
. P p . p . B .
R . . . P . . .
. . . . . . . .
. P P N . P P P
Q . . . K B . R",
549,27,White,g5e7,"r n . q k . . r
p b . . b p p p
. . . p . . . .
. P p . p . B .
R . . . P . . .
. . . . . . . .
. P P N . P P P
Q . . . K B . R",
549,28,Black,e8e7,"r n . q k . . r
p b . . B p p p
. . . p . . . .
. P p . p . . .
R . . . P . . .
. . . . . . . .
. P P N . P P P
Q . . . K B . R","Both sides splay some originality this game. In this case it all comes to a disappointment for black, but 14...Kxe7, increasing co-ordination along the back rank, is nonetheless a nice motif to remember. 14...Qxe7 15.Rxa7 was simply losing, but now he is ready to meet 15.Rxa7 with 15...Nd7 and 16...Nb6.  Of course white is still much better here and black doesn't have any active compensation for the pawn, but the extra pawn is on the queenside where black has a sturdy blockade, and he just might be able to hold."
549,29,White,f1d3,"r n . q . . . r
p b . . k p p p
. . . p . . . .
. P p . p . . .
R . . . P . . .
. . . . . . . .
. P P N . P P P
Q . . . K B . R",
549,30,Black,b8d7,"r n . q . . . r
p b . . k p p p
. . . p . . . .
. P p . p . . .
R . . . P . . .
. . . B . . . .
. P P N . P P P
Q . . . K . . R",
549,31,White,e1g1,"r . . q . . . r
p b . n k p p p
. . . p . . . .
. P p . p . . .
R . . . P . . .
. . . B . . . .
. P P N . P P P
Q . . . K . . R","An interesting moment, which brings up the point that it doesn't always pay to be super-sophisticated. Instead of taking the pawn, white prefers to triple pieces on the a-file and simply maintain the pressure. In some ways leaving black's pawn on the board doesn't make his position any easier to play, but I wonder nonetheless, did Hebden just assume he could triple pieces and pick up the a7-pawn at his leisure? It turns out this isn't the case."
549,32,Black,d8b8,"r . . q . . . r
p b . n k p p p
. . . p . . . .
. P p . p . . .
R . . . P . . .
. . . B . . . .
. P P N . P P P
Q . . . . R K .",
549,33,White,a1a2,"r q . . . . . r
p b . n k p p p
. . . p . . . .
. P p . p . . .
R . . . P . . .
. . . B . . . .
. P P N . P P P
Q . . . . R K .",
549,34,Black,d7b6,"r q . . . . . r
p b . n k p p p
. . . p . . . .
. P p . p . . .
R . . . P . . .
. . . B . . . .
Q P P N . P P P
. . . . . R K .",
549,35,White,a4a5,"r q . . . . . r
p b . . k p p p
. n . p . . . .
. P p . p . . .
R . . . P . . .
. . . B . . . .
Q P P N . P P P
. . . . . R K .",
549,36,Black,b8c7,"r q . . . . . r
p b . . k p p p
. n . p . . . .
R P p . p . . .
. . . . P . . .
. . . B . . . .
Q P P N . P P P
. . . . . R K .",
549,37,White,f1a1,"r . . . . . . r
p b q . k p p p
. n . p . . . .
R P p . p . . .
. . . . P . . .
. . . B . . . .
Q P P N . P P P
. . . . . R K .",
549,38,Black,h8d8,"r . . . . . . r
p b q . k p p p
. n . p . . . .
R P p . p . . .
. . . . P . . .
. . . B . . . .
Q P P N . P P P
R . . . . . K .",
549,39,White,d3c4,"r . . r . . . .
p b q . k p p p
. n . p . . . .
R P p . p . . .
. . . . P . . .
. . . B . . . .
Q P P N . P P P
R . . . . . K .","It isn't possible for white to just win the pawn, for tactical reasons. Therefore he uses his pressure to regroup."
549,40,Black,e7f8,"r . . r . . . .
p b q . k p p p
. n . p . . . .
R P p . p . . .
. . B . P . . .
. . . . . . . .
Q P P N . P P P
R . . . . . K .",
549,41,White,c2c3,"r . . r . k . .
p b q . . p p p
. n . p . . . .
R P p . p . . .
. . B . P . . .
. . . . . . . .
Q P P N . P P P
R . . . . . K .","The purpose of this move is not so easy to guess, even after you have seen it. What do you think?"
549,42,Black,h7h6,"r . . r . k . .
p b q . . p p p
. n . p . . . .
R P p . p . . .
. . B . P . . .
. . P . . . . .
Q P . N . P P P
R . . . . . K .",
549,43,White,a2b1,"r . . r . k . .
p b q . . p p .
. n . p . . . p
R P p . p . . .
. . B . P . . .
. . P . . . . .
Q P . N . P P P
R . . . . . K .",Aha!
549,44,Black,b7c8,"r . . r . k . .
p b q . . p p .
. n . p . . . p
R P p . p . . .
. . B . P . . .
. . P . . . . .
. P . N . P P P
R Q . . . . K .",
549,45,White,b1d3,"r . b r . k . .
p . q . . p p .
. n . p . . . p
R P p . p . . .
. . B . P . . .
. . P . . . . .
. P . N . P P P
R Q . . . . K .",
549,46,Black,c8e6,"r . b r . k . .
p . q . . p p .
. n . p . . . p
R P p . p . . .
. . B . P . . .
. . P Q . . . .
. P . N . P P P
R . . . . . K .",
549,47,White,c4d5,"r . . r . k . .
p . q . . p p .
. n . p b . . p
R P p . p . . .
. . B . P . . .
. . P Q . . . .
. P . N . P P P
R . . . . . K .",
549,48,Black,e6d5,"r . . r . k . .
p . q . . p p .
. n . p b . . p
R P p B p . . .
. . . . P . . .
. . P Q . . . .
. P . N . P P P
R . . . . . K .","After this move white completes the regrouping and gets his strong queenside pressure back. It seems like black should have a chance to recover after white shunned the a-pawn, and this looks like that one chance."
549,49,White,e4d5,"r . . r . k . .
p . q . . p p .
. n . p . . . p
R P p b p . . .
. . . . P . . .
. . P Q . . . .
. P . N . P P P
R . . . . . K .",
549,50,Black,f8g8,"r . . r . k . .
p . q . . p p .
. n . p . . . p
R P p P p . . .
. . . . . . . .
. . P Q . . . .
. P . N . P P P
R . . . . . K .",
549,51,White,d2c4,"r . . r . . k .
p . q . . p p .
. n . p . . . p
R P p P p . . .
. . . . . . . .
. . P Q . . . .
. P . N . P P P
R . . . . . K .",
549,52,Black,b6c8,"r . . r . . k .
p . q . . p p .
. n . p . . . p
R P p P p . . .
. . N . . . . .
. . P Q . . . .
. P . . . P P P
R . . . . . K .",
549,53,White,a5a6,"r . n r . . k .
p . q . . p p .
. . . p . . . p
R P p P p . . .
. . N . . . . .
. . P Q . . . .
. P . . . P P P
R . . . . . K .",
549,54,Black,a8b8,"r . n r . . k .
p . q . . p p .
R . . p . . . p
. P p P p . . .
. . N . . . . .
. . P Q . . . .
. P . . . P P P
R . . . . . K .",
549,55,White,c4a5,". r n r . . k .
p . q . . p p .
R . . p . . . p
. P p P p . . .
. . N . . . . .
. . P Q . . . .
. P . . . P P P
R . . . . . K .",
549,56,Black,b8b6,". r n r . . k .
p . q . . p p .
R . . p . . . p
N P p P p . . .
. . . . . . . .
. . P Q . . . .
. P . . . P P P
R . . . . . K .",
549,57,White,a5c6,". . n r . . k .
p . q . . p p .
R r . p . . . p
N P p P p . . .
. . . . . . . .
. . P Q . . . .
. P . . . P P P
R . . . . . K .",
